,click,C1,banner_pos,site_domain,site_category,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C15,C16,date,time,user_id,device_ip_count,device_id_count,user_count,user_hour_count,user_bagged
3586,0,1005,1,193,12,12,0,438,751,453,1,0,320,50,8,12,783,1,1,1,209,232
3587,0,1005,0,281,12,12,0,438,1139,85,1,0,320,50,8,12,1192,2,2,2,209,232
3588,0,1005,1,137,12,12,0,438,1254,638,1,0,320,50,8,12,1309,266,266,266,209,232
3589,1,1005,1,137,12,12,0,438,3423,123,1,0,320,50,8,12,3601,266,266,266,209,232
3590,0,1005,1,114,12,12,0,438,3598,34,1,0,320,50,8,12,3789,6,6,6,209,232
3591,0,1002,0,1,4,12,0,312,381,478,0,0,320,50,8,12,2044,1,1,1,209,232
3592,0,1005,0,275,1,12,0,438,1575,123,1,0,320,50,8,12,1656,720,720,720,209,232
3593,0,1005,1,137,12,12,0,438,1888,85,1,0,320,50,8,12,1976,266,266,266,209,232
3594,0,1010,1,225,4,12,2,60,3278,169,5,0,728,90,8,12,363,1499,1499,1499,209,256
3595,0,1005,1,137,12,12,0,438,3726,217,1,0,320,50,8,12,3931,14,14,14,209,232
3596,0,1005,1,136,2,12,0,438,3461,726,1,0,320,50,8,12,3647,2,2,2,209,232
3597,0,1002,0,11,4,12,0,563,3046,37,0,0,320,50,8,12,3565,2,2,2,209,232
3598,0,1005,0,225,4,20,2,438,2035,147,1,2,320,50,8,12,2129,1499,1499,1499,209,139
3599,0,1002,0,225,4,12,0,228,3064,750,0,0,320,50,8,12,1458,1499,1499,1499,209,217
3600,0,1005,0,72,12,12,0,438,2876,559,1,0,300,250,8,12,3030,9,9,9,209,232
3601,0,1005,1,137,12,12,0,438,219,406,1,0,320,50,8,12,237,266,266,266,209,232
3602,0,1005,0,225,4,20,2,438,1907,259,1,3,320,50,8,13,1997,1499,1499,1499,245,139
3603,0,1005,0,70,8,12,0,438,804,436,1,0,320,50,8,13,838,6,6,6,245,232
3604,0,1005,0,225,4,15,2,438,1039,505,1,0,320,50,8,13,1087,1499,1499,1499,245,255
3605,1,1005,0,275,1,12,0,438,818,560,1,0,320,50,8,13,852,720,720,720,245,232
3606,0,1005,0,275,1,12,0,438,2354,123,1,0,320,50,8,13,2477,720,720,720,245,232
3607,0,1005,1,137,12,12,0,438,1246,204,1,0,320,50,8,13,1299,266,266,266,245,232
3608,0,1005,0,225,4,8,2,646,3833,560,1,0,320,50,8,13,4017,1499,1499,1499,245,219
3609,0,1005,0,225,4,20,2,438,415,501,1,3,320,50,8,13,439,1499,1499,1499,245,139
3610,1,1005,0,113,1,12,0,438,1298,738,1,0,300,250,8,13,1355,15,15,15,245,232
3611,0,1005,0,114,12,12,0,438,3364,436,1,0,320,50,8,13,3537,23,23,23,245,232
3612,0,1005,0,225,4,20,2,438,3376,501,1,3,320,50,8,13,3551,1499,1499,1499,245,139
3613,1,1005,1,137,12,12,0,438,623,406,1,0,320,50,8,13,657,266,266,266,245,232
3614,0,1005,0,180,3,12,0,438,2263,805,1,0,320,50,8,13,2373,6,6,6,245,232
3615,0,1005,0,225,4,20,6,438,2328,764,1,2,320,50,8,13,2451,1499,1499,1499,245,128
3616,0,1005,0,225,4,21,2,438,1481,306,1,0,320,50,8,13,1554,1499,1499,1499,245,83
3617,0,1005,0,275,1,12,0,438,2304,205,1,0,320,50,8,13,2427,720,720,720,245,232
3618,0,1005,0,125,3,12,0,438,2481,489,1,0,300,250,8,14,2612,17,17,17,211,232
3619,0,1005,0,275,1,12,0,438,1354,828,1,0,320,50,8,14,1412,720,720,720,211,232
3620,0,1005,0,275,1,12,0,438,2730,276,1,0,320,50,8,14,2878,720,720,720,211,232
3621,0,1005,0,225,4,20,2,438,334,51,1,3,320,50,8,14,357,1499,1499,1499,211,139
3622,0,1005,1,15,12,12,0,438,619,456,1,0,320,50,8,14,652,79,79,79,211,232
3623,0,1005,0,225,4,20,2,438,2872,51,1,3,320,50,8,14,3026,1499,1499,1499,211,139
3624,1,1005,0,125,3,12,0,438,1840,451,1,2,300,250,8,14,1920,97,97,97,211,232
3625,0,1005,0,225,4,3,2,438,3775,168,1,2,320,50,8,14,3984,1499,1499,1499,211,242
3626,0,1005,1,137,12,12,0,438,6,837,1,0,320,50,8,14,9,14,14,14,211,232
3627,0,1005,0,225,4,15,2,438,793,609,1,0,320,50,8,14,825,1499,1499,1499,211,255
3628,0,1005,0,275,1,12,0,438,3668,219,1,0,320,50,8,14,3869,720,720,720,211,232
3629,0,1005,0,225,4,3,6,278,3364,841,1,0,320,50,8,14,1833,1499,1499,1499,211,218
3630,0,1005,1,83,12,12,0,438,2407,393,1,0,320,50,8,14,2539,24,24,24,211,232
3631,0,1005,0,225,4,20,2,438,1198,51,1,3,320,50,8,14,1251,1499,1499,1499,211,139
3632,0,1005,0,225,4,20,2,438,681,777,1,3,320,50,8,14,710,1499,1499,1499,211,139
3633,0,1005,0,225,4,3,2,635,3874,550,1,0,320,50,8,14,3970,1499,1499,1499,211,86
3634,0,1010,1,225,4,12,2,359,2562,818,4,3,320,50,8,14,2302,1499,1499,1499,211,3
3635,0,1005,0,225,4,3,2,59,1030,807,1,0,320,50,8,14,355,1499,1499,1499,211,86
3636,0,1005,0,19,13,12,0,438,3007,386,1,0,320,50,8,14,3173,1,1,1,211,232
3637,0,1005,0,225,4,3,2,86,1936,401,1,2,320,50,8,14,557,1499,1499,1499,211,57
3638,0,1005,0,206,12,12,0,438,1798,560,1,0,320,50,8,14,1887,6,6,6,211,232
3639,0,1010,1,225,4,12,2,615,2580,406,4,0,320,50,8,14,3848,1499,1499,1499,211,256
3640,0,1002,0,225,4,12,0,399,2484,670,0,0,320,50,8,14,2509,1,1,1,211,232
3641,1,1005,0,72,12,12,0,438,1215,529,1,0,300,250,8,15,1267,9,9,9,229,232
3642,0,1005,0,169,12,12,0,438,2715,744,1,0,300,50,8,15,2864,4,4,4,229,232
3643,0,1005,0,225,4,3,6,100,3601,199,1,2,320,50,8,15,650,1499,1499,1499,229,201
3644,1,1005,0,125,3,12,0,438,2503,189,1,0,300,250,8,15,2634,22,22,22,229,232
3645,0,1005,0,275,1,12,0,438,71,402,1,0,320,50,8,15,78,720,720,720,229,232
3646,0,1005,0,225,4,3,9,129,1627,208,1,3,320,50,8,15,819,1499,1499,1499,229,67
3647,0,1005,1,114,12,12,0,438,2030,424,1,0,320,50,8,15,2126,6,6,6,229,232
3648,0,1005,0,31,3,12,0,438,309,746,1,0,320,50,8,15,333,6,6,6,229,232
3649,0,1005,0,225,4,20,2,438,471,777,1,3,320,50,8,15,499,1499,1499,1499,229,139
3650,0,1005,1,142,1,12,0,438,3167,262,1,0,320,50,8,15,3335,15,15,15,229,232
3651,1,1002,0,0,4,12,0,180,2915,641,0,0,320,50,8,15,1130,2,2,2,229,232
3652,0,1005,1,218,12,12,0,438,1692,540,1,0,320,50,8,15,1787,33,33,33,229,232
3653,0,1002,0,225,4,12,0,112,979,18,0,0,320,50,8,15,717,1499,1499,1499,229,9
3654,0,1005,0,275,1,12,0,438,2658,397,1,0,320,50,8,15,2797,720,720,720,229,232
3655,1,1010,7,225,4,12,2,297,3488,818,4,2,320,480,8,16,1961,1499,1499,1499,204,143
3656,0,1005,0,225,4,6,12,438,2233,654,1,0,320,50,8,16,2333,1499,1499,1499,204,14
3657,0,1005,1,218,12,12,0,438,14,757,1,0,320,50,8,16,18,33,33,33,204,232
3658,1,1005,0,225,4,8,2,438,351,856,1,0,320,50,8,16,374,1499,1499,1499,204,219
3659,0,1005,1,137,12,12,0,438,36,218,1,0,320,50,8,16,37,266,266,266,204,232
3660,0,1002,0,225,4,12,0,321,3600,7,0,0,320,50,8,16,2081,1499,1499,1499,204,164
3661,0,1005,0,275,1,12,0,438,1015,406,1,0,320,50,8,16,1054,720,720,720,204,232
3662,0,1005,0,225,4,8,2,35,194,406,1,0,320,50,8,16,222,1499,1499,1499,204,219
3663,0,1005,0,275,1,12,0,438,3441,560,1,0,320,50,8,16,3621,720,720,720,204,232
3664,0,1005,0,225,4,15,2,438,1328,174,1,0,320,50,8,16,1386,1499,1499,1499,204,255
3665,1,1005,1,224,12,12,0,438,827,123,1,0,320,50,8,16,864,34,34,34,204,232
3666,0,1005,0,275,1,12,0,438,2466,122,1,0,320,50,8,16,2594,720,720,720,204,232
3667,0,1005,0,113,1,12,0,438,3722,276,1,0,300,250,8,16,3926,15,15,15,204,232
3668,0,1005,0,275,1,12,0,438,187,123,1,0,320,50,8,16,202,720,720,720,204,232
3669,0,1005,1,211,12,12,0,438,1825,813,1,0,320,50,8,16,1906,40,40,40,204,232
3670,0,1005,1,91,12,12,0,438,1973,638,1,0,320,50,8,16,2065,89,89,89,204,232
3671,0,1005,1,225,4,3,2,107,721,321,1,0,300,50,8,16,687,1499,1499,1499,204,27
3672,0,1005,1,15,12,12,0,438,3532,453,1,0,320,50,8,16,3722,79,79,79,204,232
3673,0,1005,0,225,4,25,9,257,264,406,1,0,320,50,8,16,1630,1499,1499,1499,204,109
3674,0,1005,0,275,1,12,0,438,176,856,1,0,320,50,8,17,188,720,720,720,219,232
3675,0,1005,1,190,3,12,0,438,1664,781,1,0,320,50,8,17,1750,31,31,31,219,232
3676,0,1005,1,137,12,12,0,438,3773,46,1,0,320,50,8,17,3981,266,266,266,219,232
3677,0,1005,0,225,4,3,12,438,1199,553,1,0,320,50,8,17,1252,1499,1499,1499,219,148
3678,0,1005,0,275,1,12,0,438,212,219,1,0,320,50,8,17,230,720,720,720,219,232
3679,0,1005,1,137,12,12,0,438,452,3,1,0,320,50,8,17,481,266,266,266,219,232
3680,0,1005,0,239,1,12,0,438,95,59,1,0,320,50,8,17,99,14,14,14,219,232
3681,0,1005,0,41,12,12,0,438,2849,550,1,0,320,50,8,17,2998,37,37,37,219,232
3682,0,1005,1,91,12,12,0,438,1666,269,1,0,320,50,8,17,1752,89,89,89,219,232
3683,0,1005,1,91,12,12,0,438,2073,638,1,0,320,50,8,17,2170,89,89,89,219,232
3684,0,1005,0,225,4,3,12,438,2163,138,1,0,320,50,8,17,2262,1499,1499,1499,219,148
3685,0,1002,0,225,4,12,0,363,2923,281,0,0,320,50,8,17,2338,1499,1499,1499,219,182
3686,0,1005,0,178,3,12,0,438,1950,560,1,0,320,50,8,17,2039,6,6,6,219,232
3687,0,1005,0,225,4,3,2,236,3364,219,1,0,320,50,8,17,1486,1499,1499,1499,219,86
3688,0,1005,0,285,12,12,0,438,1253,746,1,0,320,50,8,17,1307,3,3,3,219,232
3689,0,1005,1,137,12,12,0,438,743,856,1,0,320,50,8,18,777,266,266,266,170,232
3690,0,1005,1,91,12,12,0,438,2851,638,1,0,320,50,8,18,3000,89,89,89,170,232
3691,0,1005,0,225,4,3,6,438,1927,208,1,0,320,50,8,18,2018,1499,1499,1499,170,218
3692,0,1005,0,275,1,12,0,438,3248,581,1,0,320,50,8,18,3412,720,720,720,170,232
3693,0,1005,0,239,1,12,0,438,436,762,1,0,320,50,8,18,467,14,14,14,170,232
3694,0,1005,1,26,3,12,0,438,1895,746,1,0,320,50,8,18,1984,4,4,4,170,232
3695,0,1005,0,225,4,21,2,438,1672,424,1,0,320,50,8,18,1757,1499,1499,1499,170,83
3696,0,1005,0,239,1,12,0,438,2413,156,1,0,320,50,8,18,2545,14,14,14,170,232
3697,0,1005,0,225,4,8,2,215,1614,864,1,2,320,50,8,18,1379,1499,1499,1499,170,219
3698,0,1005,0,225,4,8,2,606,128,360,1,0,320,50,8,19,3816,1499,1499,1499,139,219
3699,0,1005,0,225,4,3,6,438,2798,705,1,2,320,50,8,19,2949,1499,1499,1499,139,1
3700,0,1005,0,225,4,3,6,551,1059,180,1,0,320,50,8,19,3501,1499,1499,1499,139,218
3701,1,1005,0,246,1,12,0,438,1924,719,1,0,320,50,8,19,2015,16,16,16,139,232
3702,0,1002,0,13,4,12,0,521,2430,468,0,0,320,50,8,19,3252,1,1,1,139,232
3703,0,1002,0,207,4,12,0,170,1774,670,0,0,320,50,8,19,1078,8,8,8,139,232
3704,0,1005,0,275,1,12,0,438,3749,271,1,0,320,50,8,19,3958,720,720,720,139,232
3705,0,1005,1,137,12,12,0,438,2359,85,1,0,320,50,8,19,2483,266,266,266,139,232
3706,0,1005,0,225,4,25,9,570,3713,3,1,0,320,50,8,19,3618,1499,1499,1499,139,109
3707,0,1005,0,225,4,3,12,438,207,558,1,0,320,50,8,19,224,1499,1499,1499,139,148
3708,0,1005,1,137,12,12,0,438,1046,639,1,0,320,50,8,20,1094,266,266,266,117,232
3709,1,1005,0,187,12,12,0,438,3383,155,1,0,320,50,8,20,3560,3,3,3,117,232
3710,1,1005,1,137,12,12,0,438,2373,520,1,0,320,50,8,20,2497,14,14,14,117,232
3711,0,1005,0,239,1,12,0,438,910,212,1,0,320,50,8,20,944,14,14,14,117,232
3712,0,1005,1,137,12,12,0,438,2993,805,1,0,320,50,8,20,3156,266,266,266,117,232
3713,0,1005,0,225,4,8,2,500,3365,814,1,0,320,50,8,20,3099,1499,1499,1499,117,219
3714,0,1005,0,96,12,12,0,438,3591,540,1,0,320,50,8,20,3781,17,17,17,117,232
3715,0,1005,0,225,4,8,2,375,58,749,1,0,320,50,8,21,2376,1499,1499,1499,102,219
3716,0,1005,1,137,12,12,0,438,2273,704,1,0,320,50,8,21,2388,14,14,14,102,232
3717,0,1005,0,225,4,3,2,415,1049,638,1,0,320,50,8,21,2601,1499,1499,1499,102,86
3718,0,1005,0,225,4,3,2,438,3840,172,1,0,320,50,8,21,4053,1499,1499,1499,102,99
3719,0,1005,0,225,4,8,2,438,111,779,1,0,320,50,8,21,116,1499,1499,1499,102,219
3720,1,1005,1,137,12,12,0,438,2494,389,1,0,320,50,8,21,2623,266,266,266,102,232
3721,1,1005,0,225,4,3,2,438,3312,492,1,0,320,50,8,21,3484,1499,1499,1499,102,99
3722,0,1005,0,225,4,3,12,438,10,360,1,0,320,50,8,22,12,1499,1499,1499,93,148
3723,0,1005,1,137,12,12,0,438,1922,397,1,0,320,50,8,22,2012,266,266,266,93,232
3724,0,1005,0,225,4,3,6,438,2101,228,1,0,320,50,8,22,2194,1499,1499,1499,93,1
3725,1,1005,1,94,12,12,0,438,3010,425,1,0,320,50,8,22,3180,33,33,33,93,232
3726,0,1005,0,225,4,3,2,438,236,45,1,0,320,50,8,22,256,1499,1499,1499,93,242
3727,1,1005,1,137,12,12,0,438,1557,276,1,0,320,50,8,22,1636,266,266,266,93,232
3728,0,1005,0,225,4,3,12,438,1965,236,1,0,320,50,8,22,2059,1499,1499,1499,93,148
3729,0,1005,0,225,4,20,2,438,2921,21,1,3,320,50,8,22,3082,1499,1499,1499,93,139
3730,0,1005,1,137,12,12,0,438,3647,711,1,0,320,50,8,22,3847,266,266,266,93,232
3731,0,1005,1,26,3,12,0,438,2886,453,1,0,320,50,8,22,3044,4,4,4,93,232
3732,0,1005,0,275,1,12,0,438,2374,271,1,0,320,50,8,22,2502,720,720,720,93,232
3733,1,1005,1,137,12,12,0,438,3705,639,1,0,320,50,8,22,3912,266,266,266,93,232
3734,0,1005,0,225,4,20,2,438,3784,259,1,3,320,50,8,22,3994,1499,1499,1499,93,139
3735,0,1005,0,275,1,12,0,438,483,453,1,0,320,50,8,23,513,720,720,720,91,232
3736,0,1005,0,225,4,20,2,438,2826,501,1,3,320,50,8,23,2973,1499,1499,1499,91,139
3737,0,1005,0,225,4,7,2,166,57,406,1,0,320,50,8,23,1027,1499,1499,1499,91,248
3738,0,1005,0,225,4,3,2,438,921,701,1,2,320,50,8,23,955,1499,1499,1499,91,99
3739,0,1005,1,225,4,3,2,219,787,115,1,0,300,50,9,0,1409,1499,1499,1499,95,27
3740,0,1005,0,225,4,25,9,525,643,449,1,0,320,50,9,0,3302,1499,1499,1499,95,109
3741,0,1005,1,187,3,12,0,438,2575,540,1,0,320,50,9,0,2712,14,14,14,95,232
3742,0,1005,0,96,12,12,0,438,1154,437,1,0,320,50,9,0,1206,17,17,17,95,232
3743,0,1005,1,137,12,12,0,438,861,183,1,0,320,50,9,0,896,3,3,3,95,232
3744,0,1010,1,225,4,12,2,628,3229,611,5,0,320,50,9,0,3915,1499,1499,1499,95,23
3745,0,1005,0,225,4,15,2,438,1519,505,1,0,320,50,9,1,1589,1499,1499,1499,100,255
3746,0,1005,1,137,12,12,0,438,2472,746,1,0,320,50,9,1,2600,1,1,1,100,232
3747,0,1005,0,225,4,5,2,438,3504,520,1,0,320,50,9,1,3691,1499,1499,1499,100,214
3748,0,1005,0,225,4,25,2,438,1023,253,1,2,300,50,9,1,1060,1499,1499,1499,100,192
3749,0,1005,0,275,1,12,0,438,3113,502,1,0,320,50,9,1,3278,720,720,720,100,232
3750,0,1005,1,175,12,12,0,438,442,651,1,0,320,50,9,1,472,99,99,99,100,232
3751,0,1005,1,91,12,12,0,438,3455,67,1,0,320,50,9,1,3640,89,89,89,100,232
3752,0,1005,1,142,1,12,0,438,492,407,1,2,320,50,9,1,522,15,15,15,100,232
3753,1,1005,1,225,4,3,2,365,3073,119,1,0,300,50,9,2,2340,1499,1499,1499,136,27
3754,0,1005,0,225,4,8,2,438,1718,436,1,0,320,50,9,2,1807,1499,1499,1499,136,219
3755,0,1005,1,137,12,12,0,438,3302,167,1,0,320,50,9,2,3475,266,266,266,136,232
3756,0,1005,1,218,12,12,0,438,570,325,1,0,320,50,9,2,595,33,33,33,136,232
3757,0,1005,0,225,4,11,2,82,2828,733,1,2,320,50,9,3,511,1499,1499,1499,156,98
3758,1,1005,1,175,12,12,0,438,849,540,1,0,320,50,9,3,883,99,99,99,156,232
3759,0,1005,0,225,4,0,2,438,3742,301,1,2,320,50,9,3,3951,1499,1499,1499,156,10
3760,0,1005,0,225,4,1,2,438,2256,471,1,2,320,50,9,3,2364,1499,1499,1499,156,205
3761,0,1005,0,225,4,3,6,275,2506,322,1,2,320,50,9,3,1795,1499,1499,1499,156,1
3762,1,1005,0,275,1,12,0,438,2781,746,1,0,320,50,9,3,2932,720,720,720,156,232
3763,1,1005,0,225,4,11,2,184,3367,28,1,2,320,50,9,3,1161,1499,1499,1499,156,98
3764,0,1005,0,129,12,12,0,438,3904,453,1,0,320,50,9,3,4122,1,1,1,156,232
3765,1,1005,0,225,4,8,2,438,2701,152,1,0,320,50,9,3,2848,1499,1499,1499,156,219
3766,0,1005,0,225,4,3,9,627,2061,802,1,2,320,50,9,3,3914,1499,1499,1499,156,131
3767,0,1005,0,239,1,12,0,438,1984,64,1,0,320,50,9,3,2076,14,14,14,156,232
3768,0,1005,0,225,4,1,2,438,1088,322,1,2,320,50,9,3,1136,1499,1499,1499,156,205
3769,0,1005,0,225,4,3,2,438,1358,123,1,0,320,50,9,3,1415,1499,1499,1499,156,228
3770,0,1005,0,225,4,3,12,438,2392,406,1,0,320,50,9,3,2525,1499,1499,1499,156,148
3771,0,1005,0,225,4,1,2,438,3577,203,1,0,320,50,9,4,3767,1499,1499,1499,199,205
3772,0,1010,1,225,4,12,2,601,1397,522,4,0,320,50,9,4,3802,1499,1499,1499,199,244
3773,0,1005,0,225,4,1,2,438,3300,548,1,2,320,50,9,4,3473,1499,1499,1499,199,246
3774,0,1005,0,225,4,1,2,438,698,156,1,0,320,50,9,4,726,1499,1499,1499,199,205
3775,0,1005,1,137,12,12,0,438,3220,699,1,0,320,50,9,4,3389,266,266,266,199,232
3776,0,1005,0,225,4,1,2,438,3340,587,1,0,320,50,9,4,3510,1499,1499,1499,199,205
3777,0,1005,1,175,12,12,0,438,2707,72,1,0,320,50,9,4,2853,99,99,99,199,232
3778,0,1005,0,225,4,24,2,438,3236,629,1,2,320,50,9,4,3401,1499,1499,1499,199,159
3779,0,1005,0,225,4,1,2,438,425,471,1,2,320,50,9,4,455,1499,1499,1499,199,205
3780,1,1005,0,225,4,1,2,438,1894,266,1,0,320,50,9,4,1983,1499,1499,1499,199,205
3781,0,1005,0,239,1,12,0,438,3017,26,1,0,320,50,9,4,3186,14,14,14,199,232
3782,0,1005,0,225,4,1,2,438,365,443,1,2,320,50,9,4,388,1499,1499,1499,199,205
3783,0,1005,0,225,4,1,2,438,594,746,1,0,320,50,9,4,617,1499,1499,1499,199,205
3784,0,1005,0,225,4,27,2,438,2012,598,1,0,320,50,9,4,2105,1499,1499,1499,199,147
3785,0,1005,1,190,3,12,0,438,952,273,1,0,320,50,9,4,985,31,31,31,199,232
3786,0,1002,0,225,4,12,0,395,1440,194,0,0,320,50,9,4,2472,1499,1499,1499,199,154
3787,0,1005,0,18,5,12,0,438,2934,817,1,0,320,50,9,4,3095,1,1,1,199,232
3788,0,1005,0,225,4,8,2,438,2021,123,1,0,320,50,9,4,2112,1499,1499,1499,199,219
3789,0,1005,0,225,4,1,2,438,3702,162,1,0,320,50,9,4,3907,1499,1499,1499,199,205
3790,0,1005,0,233,3,12,0,438,3476,738,1,0,320,50,9,4,3665,13,13,13,199,232
3791,0,1005,1,258,3,12,0,438,1446,456,1,0,320,50,9,4,1518,1,1,1,199,232
3792,0,1005,0,225,4,1,2,438,3720,587,1,0,320,50,9,4,3924,1499,1499,1499,199,205
3793,0,1005,0,225,4,1,2,438,198,529,1,0,320,50,9,4,213,1499,1499,1499,199,205
3794,0,1005,1,172,12,12,0,438,765,560,1,0,320,50,9,4,799,10,10,10,199,232
3795,0,1005,0,225,4,3,9,478,2705,321,1,3,320,50,9,4,2982,1499,1499,1499,199,89
3796,0,1005,0,225,4,3,6,438,2939,730,1,3,320,50,9,4,3102,1499,1499,1499,199,100
3797,0,1005,0,225,4,1,2,438,3115,156,1,0,320,50,9,4,3280,1499,1499,1499,199,205
3798,0,1005,0,96,12,12,0,438,2708,540,1,0,320,50,9,4,2855,17,17,17,199,232
3799,0,1005,0,225,4,9,10,78,3333,540,1,0,320,50,9,4,488,1499,1499,1499,199,69
3800,0,1005,0,225,4,1,2,438,3573,116,1,0,320,50,9,4,3763,1499,1499,1499,199,205
3801,0,1005,0,225,4,8,2,619,3546,123,1,0,320,50,9,4,3875,1499,1499,1499,199,219
3802,0,1005,0,225,4,3,6,438,1096,348,1,3,320,50,9,4,1145,1499,1499,1499,199,100
3803,0,1005,0,225,4,1,2,438,1901,585,1,0,320,50,9,4,1990,1499,1499,1499,199,205
3804,1,1005,0,225,4,1,2,438,3128,495,1,0,320,50,9,4,3293,1499,1499,1499,199,205
3805,0,1005,0,225,4,1,2,438,2731,162,1,0,320,50,9,4,2879,1499,1499,1499,199,205
3806,0,1005,1,187,3,12,0,438,2620,395,1,0,320,50,9,4,2758,14,14,14,199,232
3807,0,1005,0,225,4,3,9,147,799,300,1,3,320,50,9,4,931,1499,1499,1499,199,131
3808,0,1005,0,225,4,1,2,438,2833,733,1,2,320,50,9,4,2980,1499,1499,1499,199,205
3809,0,1005,0,225,4,1,2,438,911,766,1,0,320,50,9,4,945,1499,1499,1499,199,246
3810,0,1005,0,225,4,7,2,316,3268,560,1,0,320,50,9,4,2057,1499,1499,1499,199,248
3811,0,1005,0,225,4,8,2,6,3076,406,1,0,320,50,9,4,41,1499,1499,1499,199,219
3812,0,1005,0,225,4,1,2,438,1987,406,1,0,320,50,9,4,2080,1499,1499,1499,199,205
3813,0,1005,0,225,4,1,2,438,2830,640,1,2,320,50,9,4,2976,1499,1499,1499,199,205
3814,1,1005,0,171,12,12,0,438,3468,436,1,0,320,50,9,5,3657,35,35,35,208,232
3815,0,1005,0,225,4,3,9,406,303,409,1,3,320,50,9,5,2544,1499,1499,1499,208,162
3816,0,1005,0,225,4,24,2,438,3424,699,1,0,320,50,9,5,3602,1499,1499,1499,208,159
3817,0,1005,1,224,12,12,0,438,2018,393,1,0,320,50,9,5,2110,34,34,34,208,232
3818,0,1005,0,225,4,21,2,438,3728,782,1,0,320,50,9,5,3934,1499,1499,1499,208,83
3819,0,1005,1,94,12,12,0,438,896,746,1,0,320,50,9,5,933,33,33,33,208,232
3820,0,1005,1,241,12,12,0,438,3232,324,1,0,320,50,9,5,3399,8,8,8,208,232
3821,0,1005,1,218,12,12,0,438,1262,757,1,0,320,50,9,5,1317,33,33,33,208,232
3822,0,1005,1,120,12,12,0,438,2809,218,1,0,320,50,9,5,2957,15,15,15,208,232
3823,0,1005,1,190,3,12,0,438,2108,483,1,0,320,50,9,5,2202,31,31,31,208,232
3824,0,1002,0,225,4,12,0,417,2479,670,0,0,320,50,9,5,2606,1,1,1,208,232
3825,1,1005,1,175,12,12,0,438,3364,651,1,0,320,50,9,5,3538,99,99,99,208,232
3826,0,1005,0,225,4,15,2,438,360,174,1,0,320,50,9,5,383,1499,1499,1499,208,255
3827,0,1005,0,225,4,3,12,438,2714,189,1,0,320,50,9,5,2862,1499,1499,1499,208,148
3828,0,1005,0,225,4,21,2,438,1730,306,1,0,320,50,9,5,1818,1499,1499,1499,208,83
3829,0,1005,0,225,4,11,2,623,780,639,1,0,320,50,9,5,3901,1499,1499,1499,208,98
3830,0,1010,1,225,4,12,2,250,3413,368,4,0,320,50,9,5,1575,1499,1499,1499,208,3
3831,1,1005,0,225,4,1,2,438,1251,406,1,0,320,50,9,5,1304,1499,1499,1499,208,205
3832,0,1005,0,225,4,1,2,438,1858,407,1,2,320,50,9,5,1941,1499,1499,1499,208,246
3833,0,1005,0,225,4,3,12,438,2259,406,1,0,320,50,9,5,2368,1499,1499,1499,208,148
3834,1,1005,0,125,3,12,0,438,2902,123,1,0,300,250,9,5,3065,97,97,97,208,232
3835,0,1005,1,142,1,12,0,438,2758,567,1,2,320,50,9,5,2906,15,15,15,208,232
3836,0,1005,1,15,12,12,0,438,3526,453,1,0,320,50,9,5,3712,79,79,79,208,232
3837,0,1005,0,41,12,12,0,438,2144,123,1,0,320,50,9,6,2244,37,37,37,173,232
3838,0,1005,1,91,12,12,0,438,3779,393,1,0,320,50,9,6,3990,89,89,89,173,232
3839,0,1005,0,275,1,12,0,438,3357,453,1,0,320,50,9,6,3527,720,720,720,173,232
3840,0,1005,1,91,12,12,0,438,1153,217,1,0,320,50,9,6,1205,89,89,89,173,232
3841,0,1005,0,225,4,3,12,438,2242,676,1,0,320,50,9,6,2347,1499,1499,1499,173,148
3842,0,1005,1,4,2,12,0,438,3308,25,1,0,320,50,9,6,3481,4,4,4,173,232
3843,0,1005,0,225,4,1,2,438,2492,855,1,0,320,50,9,6,2621,1499,1499,1499,173,246
3844,0,1005,0,225,4,3,6,438,3189,123,1,3,320,50,9,6,3359,1499,1499,1499,173,100
3845,0,1005,1,172,12,12,0,438,3096,453,1,0,320,50,9,6,3260,10,10,10,173,232
3846,0,1005,1,218,12,12,0,438,31,769,1,0,320,50,9,6,33,33,33,33,173,232
3847,0,1005,0,225,4,1,2,438,2661,123,1,0,320,50,9,6,2801,1499,1499,1499,173,205
3848,1,1005,1,137,12,12,0,438,3183,406,1,0,320,50,9,6,3354,266,266,266,173,232
3849,0,1005,0,206,12,12,0,438,3861,67,1,0,320,50,9,6,4075,6,6,6,173,232
3850,0,1005,0,56,12,12,0,438,3347,350,1,0,320,50,9,6,3516,1,1,1,173,232
3851,0,1005,1,15,12,12,0,438,925,453,1,0,320,50,9,6,958,79,79,79,173,232
3852,0,1005,0,225,4,3,12,438,872,529,1,0,320,50,9,6,909,1499,1499,1499,173,148
3853,0,1005,0,275,1,12,0,438,869,453,1,0,320,50,9,6,905,720,720,720,173,232
3854,0,1005,1,91,12,12,0,438,1228,638,1,0,320,50,9,6,1282,89,89,89,173,232
3855,0,1010,1,225,4,12,2,91,1748,818,5,3,320,50,9,6,582,1499,1499,1499,173,240
3856,0,1005,0,225,4,3,2,438,2602,233,1,0,320,50,9,6,2741,1499,1499,1499,173,76
3857,0,1002,0,200,4,12,0,387,926,278,0,0,320,50,9,6,2417,1,1,1,173,232
