,Unnamed: 0,Unnamed: 0.1,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
3888,3888,376988,8798578454939251095,1,14103008,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76e4481c,a5bce124,1,0,23141,320,50,2664,0,35,-1,51
3889,3889,377043,9294492862623036418,0,14103008,1005,0,49a835d6,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,24f5e512,744ae245,1,0,20346,300,250,2331,2,39,-1,23
3890,3890,377402,12771425731146318563,0,14103009,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,71cf9038,5ec45883,1,0,19771,320,50,2227,0,935,100077,48
3891,3891,377478,13450126407039306560,0,14103009,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,69db51f3,76dc4769,1,0,8330,320,50,761,3,175,100075,23
3892,3892,377501,13677628173431029649,1,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,bb7f664f,43a30462,1,0,23950,320,50,2745,2,163,100176,255
3893,3893,377637,14929473424906237372,1,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,143255a8,be6db1d7,1,3,23222,320,50,2676,0,299,100176,221
3894,3894,377686,15288151775003658148,1,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2bac25a8,1e5925f1,1,0,23161,320,50,2667,0,35,-1,221
3895,3895,377707,15432983272538256068,0,14103009,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,621f0e14,be6db1d7,1,0,22841,320,50,2646,2,35,-1,23
3896,3896,377729,15607852326146348899,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,953f6258,738dfb00,dc15c87e,1,2,20008,320,50,2283,0,163,100076,95
3897,3897,377861,16841512165089192184,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,b309bfbd,df1029ed,1f0bc64f,1,0,23394,320,50,2681,1,419,100084,212
3898,3898,377868,16917539248821696652,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,80880fb2,5096d134,1,0,23875,320,50,2738,0,163,-1,17
3899,3899,377905,17292744357956998728,0,14103009,1005,0,c9dea231,62fb8f5a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79db2353,6ac9eb05,1,0,19951,320,50,1528,3,39,100076,23
3900,3900,378002,18177214804128426547,0,14103009,1002,0,c54454a2,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1b274e1e,8bb935c5,373ecbe6,0,0,23438,320,50,2684,2,1327,-1,52
3901,3901,378064,2118438519058770650,0,14103009,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a860ca6,38fa23d7,1,0,23368,320,50,2680,3,815,100155,42
3902,3902,378073,2225079693182908835,0,14103009,1002,0,5b787406,891d02ac,50e219e0,ecad2386,7801e8d9,07d7df22,5a5a94fc,1d3bca23,d002cb2f,0,0,23438,320,50,2684,2,1327,-1,52
3903,3903,378156,2979240868437349065,0,14103009,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39a1b87d,be6db1d7,1,0,21679,320,50,2495,2,167,100221,23
3904,3904,378178,3162917349793446824,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,36519839,32c54c76,1,3,23735,320,50,2676,0,299,100176,221
3905,3905,378180,3176367790060553409,0,14103009,1005,0,14a5a57a,94142e6d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5389b1fa,3c53a1a6,1,0,13779,320,50,1447,2,47,-1,13
3906,3906,378206,336267222179840156,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,39b1c9dd,d787e91b,1,2,23224,320,50,2676,0,299,100176,221
3907,3907,378263,3811396519635902055,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,9c7cdedb,2891f384,1,0,23879,320,50,2738,0,163,-1,17
3908,3908,378344,4594803897589539787,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1dbcc383,f07e20f8,1,0,23129,320,50,2524,0,167,-1,221
3909,3909,378352,4706000724837583629,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,8dee4cd6,1ccc7835,1,2,23735,320,50,2676,0,299,100176,221
3910,3910,378394,5002476680783762031,0,14103009,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,163aa3c4,78d9bd10,1,0,20009,320,50,2283,0,163,-1,95
3911,3911,378454,557633534564410452,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46dc388a,1aa0e912,1,0,22676,320,50,2616,0,35,-1,51
3912,3912,378470,5732717971746271103,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,96710022,24f6b932,1,0,23160,320,50,2667,0,35,-1,221
3913,3913,378485,5847558979838515936,0,14103009,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a8e30407,0f086703,1,0,23729,320,50,2717,2,47,-1,23
3914,3914,378493,5903068799877650819,1,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6bd342cc,1f0bc64f,1,0,22676,320,50,2616,0,35,-1,51
3915,3915,378640,7097948806999396891,0,14103009,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,03fbfe26,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
3916,3916,378691,7511415405966138751,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ba9ee68,d787e91b,1,0,23146,320,50,2666,0,167,100083,221
3917,3917,378783,8245007650432080184,0,14103009,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,413b47d5,1f0bc64f,1,0,17239,320,50,1973,3,39,-1,23
3918,3918,378786,8257436244811469757,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,eb5b11d4,6db7d068,1,0,23866,320,50,2736,3,33,100172,246
3919,3919,379077,10651458647069761207,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,cf6bc13c,e4a6a646,1,0,23161,320,50,2667,0,35,-1,221
3920,3920,379087,10713576305995830652,0,14103010,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,83b564b0,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
3921,3921,379118,10946878615199413663,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2b3329e6,be6db1d7,1,0,23160,320,50,2667,0,35,100233,221
3922,3922,379226,11665969309548133936,0,14103010,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,098da67b,a5bce124,1,0,8330,320,50,761,3,175,100075,23
3923,3923,379425,1306391899217324285,0,14103010,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,62401e71,ecb851b2,1,0,23988,320,50,2747,0,33,100076,76
3924,3924,379451,13234214112281565240,0,14103010,1002,0,84bfe282,aeb2a149,50e219e0,ecad2386,7801e8d9,07d7df22,6a69f5a4,37505fd5,8a332ed1,0,0,21789,320,50,2512,2,291,-1,52
3925,3925,379776,15576592018073261018,1,14103010,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c6da9577,de38939a,1,0,19772,320,50,2227,0,935,100077,48
3926,3926,379801,15772347571233161817,1,14103010,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a2d02bd2,573eaa36,1,0,23989,320,50,2747,0,33,100075,76
3927,3927,379932,16735392665845958943,1,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2c241df1,a5bce124,1,0,23161,320,50,2667,0,35,-1,221
3928,3928,380029,17564153376875194585,0,14103010,1002,0,d508b0d9,63dfe925,50e219e0,ecad2386,7801e8d9,07d7df22,0481ee41,98d49915,91abff7d,0,0,22701,320,50,2624,0,35,100077,221
3929,3929,380111,18218387649565171946,0,14103010,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13d8091c,04258293,1,0,20251,320,50,2323,0,687,100081,48
3930,3930,380329,3026421472627576490,0,14103010,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0d392eb,7abbbd5c,1,0,23911,320,50,2741,0,163,-1,17
3931,3931,380394,3567346765626915114,1,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,98078266,6569eeb3,1,0,23160,320,50,2667,0,47,-1,221
3932,3932,380462,4137952006059098542,0,14103010,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad60a078,8a4875bd,1,0,23988,320,50,2747,0,33,-1,76
3933,3933,380492,4411882298317676384,1,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,51a4810a,29e1ef16,81b42528,1,0,23950,320,50,2745,2,163,100176,255
3934,3934,380632,5496052196971343286,0,14103010,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9e448714,36b67a2a,1,0,23991,320,50,2747,0,33,-1,76
3935,3935,380655,5722158037255992446,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,a99f214a,b3ec347c,9a891c4a,1,0,22605,320,50,2609,3,167,100199,23
3936,3936,380689,5997322798364822397,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,45983463,2891f384,1,3,23735,320,50,2676,0,299,100176,221
3937,3937,380696,6072912905675403661,1,14103010,1005,1,6825d79c,afdd13b5,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f7977a0a,8b1aa260,1,0,16838,320,50,1882,3,35,100101,13
3938,3938,380708,6126366304544309821,0,14103010,1005,0,6ec06dbd,d262cf1e,8fd0aea4,ecad2386,7801e8d9,07d7df22,a99f214a,76aa027d,1f0bc64f,1,0,23995,320,50,2748,0,35,100131,79
3939,3939,380792,6714558596983150956,1,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,2a86a43d,f4fffcd0,1,0,23990,320,50,2747,0,33,-1,76
3940,3940,380805,6831701824443869135,0,14103010,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f675dc92,d787e91b,1,0,23991,320,50,2747,0,33,-1,76
3941,3941,380824,7077232375474660136,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6e7349c3,43a30462,1,2,23222,320,50,2676,0,299,100176,221
3942,3942,380963,8146301062919019870,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,485480b4,edead9f4,1,2,23738,320,50,2676,0,299,100176,221
3943,3943,381005,8474727328483392125,0,14103010,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c4eb1088,8a4875bd,1,0,15704,320,50,1722,0,35,100084,79
3944,3944,381025,8610301663549259445,1,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6b4a9270,960741ed,1,0,23161,320,50,2667,0,47,-1,221
3945,3945,381097,9184841640212193936,0,14103010,1005,0,023f3644,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,854f3d2d,41c87f95,1,0,23907,320,50,2741,0,163,-1,17
3946,3946,381336,10907901259705168721,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,ba8b5f7b,297e9c2b,24f6b932,1,0,15699,320,50,1722,0,35,100084,79
3947,3947,381460,1184582916510005116,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b4a804a5,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221
3948,3948,381547,12503285364800720789,0,14103011,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f82f15c,76dc4769,1,0,8330,320,50,761,3,175,100077,23
3949,3949,381591,12731939948628211390,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,3bd9e8e7,1,0,22261,320,50,2545,0,431,-1,221
3950,3950,381596,12788594042917279547,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80c3c7e2,1aa0e912,1,0,22676,320,50,2616,0,35,-1,51
3951,3951,381616,12914325727664505604,1,14103011,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,20279f4d,a6ecc2f5,43e7b962,0,0,17894,320,50,2039,2,39,100075,32
3952,3952,381709,13661828970627365484,1,14103011,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,757fecee,24f6b932,1,0,18920,320,50,2150,0,169,100105,104
3953,3953,381813,14272476113116629421,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,8ca81cbe,7801e8d9,dc97ec06,4c09bbdf,00d4af76,6bfbb32f,1,3,375,320,50,112,3,1319,-1,15
3954,3954,381888,14815665419975427681,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,21e93511,53525b26,3bd9e8e7,1,0,23866,320,50,2736,0,33,100170,246
3955,3955,381891,14879583532834679338,1,14103011,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,df8634d1,779d90c2,1,0,23726,320,50,2717,2,47,-1,23
3956,3956,382092,16526448522001222766,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a86ab34,a0f5f879,1,0,22676,320,50,2616,0,35,-1,51
3957,3957,382095,16558585664957687419,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,82477628,aad45b01,1,0,22324,320,50,2576,1,161,100189,71
3958,3958,382106,16654202563171101689,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,81085708,779d90c2,1,0,22676,320,50,2616,0,35,100084,51
3959,3959,382157,17057982808599560178,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,de615ec1,657cba7e,9e3836ff,1,0,23625,320,50,2706,3,937,100155,61
3960,3960,382277,17816116040777919710,0,14103011,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,313051e8,8a4875bd,1,0,17239,320,50,1973,3,39,-1,23
3961,3961,382304,18042990235285957967,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b2d8fbed,ecb851b2,1,0,23726,320,50,2717,2,47,100233,23
3962,3962,382344,18224677002876142145,0,14103011,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d913ec65,7e4efdcd,1,0,17014,320,50,1872,3,39,-1,23
3963,3963,382581,3298914500991685137,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,71de921e,36d749e5,1,0,22676,320,50,2616,0,35,-1,51
3964,3964,382623,3647692276323023732,0,14103011,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,3db3d4d5,9334106a,f009ace1,1,0,23712,300,50,2714,3,47,-1,23
3965,3965,382635,376689734351949442,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,bcbbb533,158e4944,1,0,23160,320,50,2667,0,47,-1,221
3966,3966,382675,4070936943335285371,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,660a25fc,d787e91b,1,2,23738,320,50,2676,0,299,100176,221
3967,3967,382716,4434965574290083879,1,14103011,1002,0,acc6cd52,246889e7,50e219e0,ecad2386,7801e8d9,07d7df22,a99f214a,ee2c3265,08ac11ab,0,0,23438,320,50,2684,2,1327,100188,52
3968,3968,382744,4677983438214270187,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e30e04df,1b13b020,1,0,23438,320,50,2684,2,1327,-1,52
3969,3969,382778,4838697250779045221,0,14103011,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3edbbd5e,1df52df3,1,0,23141,320,50,2664,0,35,100084,51
3970,3970,382792,4921664622164212117,0,14103011,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e094bb04,5ec45883,1,0,19772,320,50,2227,0,935,100079,48
3971,3971,383021,676258615087337412,0,14103011,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,840820fa,505731e4,1,0,23989,320,50,2747,0,35,-1,76
3972,3972,383030,6806432691299276280,1,14103011,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a1cb5bcb,fce66524,1,0,20345,300,250,2331,2,39,-1,23
3973,3973,383138,7792358378282972277,0,14103011,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a30a2a50,3bd9e8e7,1,0,17653,300,250,1994,2,39,-1,33
3974,3974,383175,8067531260280768104,0,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,db9552e1,1ccc7835,1,0,22254,320,50,2545,0,431,-1,221
3975,3975,383363,9504004282412156440,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,2f9673a1,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
3976,3976,383707,11704330145891051349,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,179e5ecb,a5fbe35d,1,0,23161,320,50,2667,0,47,-1,221
3977,3977,383863,12705915892162257672,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,5e4000aa,c4cff2ea,1,0,15706,320,50,1722,0,35,100084,79
3978,3978,383933,13158349472177956510,0,14103012,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,adf1d9ec,a0f5f879,1,0,8330,320,50,761,3,175,100077,23
3979,3979,383962,13383457111682973596,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,48deb23a,2347f47a,8ded1f7a,a99f214a,cf5a23ea,5db079b5,1,2,24033,320,50,2753,0,161,-1,104
3980,3980,384073,14040475218173698317,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9e317b15,1f0bc64f,1,2,20634,320,50,2374,3,39,-1,23
3981,3981,384086,1412912099670250532,0,14103012,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b5e7725,1ccc7835,1,0,23723,320,50,2716,3,47,100188,23
3982,3982,384285,15426661765674822461,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,48a022be,ef726eae,1,0,23866,320,50,2736,0,33,100171,246
3983,3983,384386,16077321944024998226,0,14103012,1005,0,fa2fd0b3,51d8d3b4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39ef393c,7abbbd5c,1,0,23926,320,50,2742,0,163,-1,17
3984,3984,384934,2993211490735828353,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,df3419bf,36c6b1de,1,0,23866,320,50,2736,0,33,100171,246
3985,3985,384979,3297287305244602324,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,976ff6c7,c144e605,1,2,23221,320,50,2676,0,299,100176,221
3986,3986,385110,4118029567726712754,0,14103012,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7d0690a,83ed0b87,1,0,20969,320,50,2372,0,813,-1,46
3987,3987,385167,4482900294774414536,0,14103012,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39a09de2,d7fe30a4,1,0,20251,320,50,2323,0,687,100081,48
3988,3988,385538,6752671445158502781,0,14103012,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fa361cf0,8a4875bd,1,0,23990,320,50,2747,0,35,-1,76
3989,3989,385640,744882649281529325,1,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,839fff0a,84ebbcd4,1,0,22832,320,50,2647,2,39,100148,23
3990,3990,385699,7837509364866216886,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,aeaab51e,ce362dab,945dd5c4,1,0,20634,320,50,2374,3,39,-1,23
3991,3991,385974,9892564428738305713,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,e075b8a9,e567c864,a264bba3,1,0,21611,320,50,2480,3,297,100111,61
3992,3992,385985,9936809163717349217,0,14103012,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46313d8c,be6db1d7,1,0,23989,320,50,2747,0,35,100079,76
3993,3993,386123,10872351873587291997,0,14103013,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe07cbaa,0eb711ec,1,0,19982,320,50,2278,2,35,-1,95
3994,3994,386212,1146143969311839272,1,14103013,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6cd3a82f,779d90c2,1,0,17037,320,50,1934,2,39,100101,16
3995,3995,386310,12178661721411823351,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,82f3cda4,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
3996,3996,386342,12455680541897994285,1,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c90dad50,ee007ad3,1,0,23160,320,50,2667,0,47,-1,221
3997,3997,386359,12560130013994981412,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,56882073,0eb711ec,1,0,22254,320,50,2545,0,431,-1,221
3998,3998,386488,13470777619007056625,0,14103013,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6caa15f3,8a4875bd,1,0,24036,320,50,2755,0,35,-1,76
3999,3999,386609,14344267968247003396,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,38714fd5,ecb851b2,1,2,23735,320,50,2676,0,299,-1,221
4000,4000,386612,143708027891334458,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6891c40d,ecb851b2,1,0,23161,320,50,2667,0,47,-1,221
4001,4001,386619,14420971924148785975,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,3fb0dd83,2347f47a,0f2161f8,44d079c9,46db9f72,be87996b,1,2,23394,320,50,2681,1,419,100083,212
4002,4002,386673,14824933295087299514,0,14103013,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a33c7834,8a4875bd,1,0,21679,320,50,2495,2,167,-1,23
4003,4003,386698,14946913507788042068,1,14103013,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ad4230e,6e1e2240,1,0,24036,320,50,2755,0,35,100079,76
4004,4004,386737,15237638382296987883,1,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,df64d5be,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79
4005,4005,386738,15242979862743875086,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,87d67714,a0f5f879,1,0,22254,320,50,2545,0,431,-1,221
4006,4006,386978,16683229846977344311,0,14103013,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a9b2f1f4,78d9bd10,1,0,20093,300,250,2295,2,35,-1,23
4007,4007,387070,1724817358110759973,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35f39760,553f099b,1,0,22261,320,50,2545,0,431,-1,221
4008,4008,387106,17520449144894279750,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,78c3b80c,d787e91b,1,3,23737,320,50,2676,0,299,100176,221
4009,4009,387304,2383621553942348223,0,14103013,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,995da839,fbc27727,1,0,24035,320,50,2755,0,35,-1,76
4010,4010,387380,297397465669904554,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,3f71ae53,85fc0f0b,ef726eae,1,0,19197,320,50,863,3,169,100105,61
4011,4011,387384,3000025766276730505,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef85aaad,36c6b1de,1,0,22257,320,50,2545,0,431,100084,221
4012,4012,387410,3163286618147736553,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,bbf02406,f929a4eb,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
4013,4013,387567,4124940609007403257,0,14103013,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b20c7ad1,a0f5f879,1,0,24036,320,50,2755,0,35,100075,76
4014,4014,387682,4847519040797264971,0,14103013,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9c3c9ae8,1af7ceb7,1,0,22850,320,50,2645,3,35,-1,23
